"id","Orientation_date","Orientation_time","freq_down","freq_down_unit","batchnumber","true_value_Lon","true_value_lat","true_value_error","result_confidence","false_value_lon","false_value_lat","freq_up","freq_up_unit","multiAccessMode","modulate_pattern","code_Mode","bandwidth","bandwidth_unit","sps","sps_unit","medial_sat_norad","adjacent_sat_norad1","adjacent_sat_norad2"
"934063","2020/6/14","15:31:29","266950","KHz","9048","143.858","13.184","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934064","2020/6/14","15:00:39","268350","KHz","9021","105.994","4.259","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934065","2020/6/14","15:00:46","268350","KHz","9982","143.934","13.288","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934066","2020/6/14","15:34:20","252050","KHz","1513","127.323","28.917","10557","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934067","2020/6/14","15:33:03","268350","KHz","3077","129.985","25.797","11082","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934068","2020/6/14","15:34:03","268350","KHz","3077","129.971","25.791","11082","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934069","2020/6/14","15:34:14","268350","KHz","3085","135.129","25.144","11179","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934070","2020/6/14","15:32:37","268350","KHz","3104","127.342","25.588","11087","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934071","2020/6/14","15:32:38","268350","KHz","3105","136.954","31.165","10085","0.900","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934072","2020/6/14","15:34:00","268350","KHz","3115","143.871","13.306","14832","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934073","2020/6/14","15:33:37","268350","KHz","3117","144.438","13.560","14672","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934074","2020/6/14","15:34:18","268350","KHz","3127","146.137","13.923","14523","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934075","2020/6/14","15:34:32","266950","KHz","3481","145.681","15.437","13915","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934076","2020/6/14","15:34:08","266950","KHz","3516","143.876","13.277","14847","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934077","2020/6/14","15:34:11","266950","KHz","3530","130.018","25.785","11093","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934078","2020/6/14","15:34:46","266950","KHz","3531","129.923","25.838","11100","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934079","2020/6/14","15:34:36","266950","KHz","3533","146.480","14.049","14476","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934080","2020/6/14","15:34:43","266950","KHz","3534","104.148","1.298","24418","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934081","2020/6/14","15:32:03","266950","KHz","9972","130.061","25.744","14002","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934082","2020/6/14","15:32:23","266950","KHz","9036","104.182","1.379","4001","0.960","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934083","2020/6/14","15:33:13","268250","KHz","353","127.341","28.756","11922","0.890","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934084","2020/6/14","15:01:18","268350","KHz","9035","103.847","1.612","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934085","2020/6/14","15:01:20","268350","KHz","9985","127.447","25.602","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934086","2020/6/14","15:01:54","268350","KHz","9979","130.132","25.820","5001","0.950","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934087","2020/6/14","15:01:52","268350","KHz","9038","135.205","24.945","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934088","2020/6/14","15:02:52","268350","KHz","9021","105.994","4.127","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934089","2020/6/14","15:33:50","256950","KHz","933","127.327","25.644","12783","0.880","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934090","2020/6/14","15:33:32","256950","KHz","935","127.292","29.002","11966","0.890","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934091","2020/6/14","15:35:07","256950","KHz","935","127.291","28.999","11966","0.890","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934092","2020/6/14","15:35:04","266950","KHz","3479","146.143","13.918","14576","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934093","2020/6/14","15:35:36","266950","KHz","3481","145.687","15.359","14004","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934094","2020/6/14","15:35:31","266950","KHz","3516","143.868","13.311","14941","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934095","2020/6/14","15:35:18","266950","KHz","3530","130.028","25.824","11124","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934096","2020/6/14","15:35:48","266950","KHz","3531","129.917","25.908","11130","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934097","2020/6/14","15:35:47","266950","KHz","3534","104.158","1.432","24448","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934098","2020/6/14","15:35:03","266950","KHz","3536","144.678","13.518","14790","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934099","2020/6/14","15:33:10","266950","KHz","9972","130.054","25.747","15002","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934100","2020/6/14","15:33:24","266950","KHz","9036","104.196","1.330","7001","0.930","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934101","2020/6/14","15:35:32","252050","KHz","1513","127.319","28.920","10597","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934102","2020/6/14","15:34:31","252050","KHz","1522","146.476","14.022","14555","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934103","2020/6/14","15:35:39","252050","KHz","1522","146.473","14.025","14555","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934104","2020/6/14","15:02:56","268350","KHz","9979","130.020","25.805","20003","0.800","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934105","2020/6/14","15:02:53","268350","KHz","9035","104.090","1.417","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934106","2020/6/14","15:02:55","268350","KHz","9982","143.944","13.182","19003","0.810","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934107","2020/6/14","15:36:02","268350","KHz","3076","105.851","3.956","21300","0.790","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934108","2020/6/14","15:35:05","268350","KHz","3077","129.980","25.784","11123","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934109","2020/6/14","15:34:39","268350","KHz","3104","127.329","25.578","11167","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934110","2020/6/14","15:34:40","268350","KHz","3105","136.962","31.227","10136","0.900","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934111","2020/6/14","15:35:40","268350","KHz","3117","144.436","13.517","14840","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934112","2020/6/14","15:36:10","268350","KHz","3125","129.910","25.878","11152","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934113","2020/6/14","15:36:04","268350","KHz","3131","104.141","1.246","24956","0.760","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934114","2020/6/14","15:35:15","269850","KHz","280","133.981","34.111","9925","0.910","0.000","0.000","310850","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934115","2020/6/14","15:34:12","266950","KHz","9972","130.041","25.771","2000","0.980","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934116","2020/6/14","15:34:09","266950","KHz","9048","143.856","13.143","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934117","2020/6/14","15:34:51","266950","KHz","9997","145.971","14.102","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934118","2020/6/14","15:34:44","266950","KHz","9036","104.196","1.302","9001","0.910","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934119","2020/6/14","15:36:47","256950","KHz","933","127.311","25.651","12969","0.880","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934120","2020/6/14","15:36:33","256950","KHz","935","127.290","28.992","12043","0.880","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934121","2020/6/14","15:36:02","266950","KHz","3516","143.869","13.298","15076","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934122","2020/6/14","15:37:18","266950","KHz","3516","143.869","13.283","15076","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934123","2020/6/14","15:36:07","266950","KHz","3533","146.480","14.027","14651","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934124","2020/6/14","15:36:12","266950","KHz","3533","146.480","14.026","14651","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934125","2020/6/14","15:37:08","266950","KHz","3533","146.481","14.008","14651","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934126","2020/6/14","15:36:40","266950","KHz","3534","104.167","1.402","24683","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934127","2020/6/14","15:36:31","268250","KHz","368","143.844","13.049","19154","0.810","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9613","Hz","23467","44637","40892"
"934128","2020/6/14","15:08:00","268350","KHz","9038","135.203","24.968","19003","0.810","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934129","2020/6/14","15:37:03","252050","KHz","1513","127.319","28.954","10644","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934130","2020/6/14","15:36:05","252050","KHz","1522","146.476","14.031","14650","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934131","2020/6/14","15:37:07","252050","KHz","1522","146.473","14.028","14650","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934132","2020/6/14","15:08:03","268350","KHz","9038","135.208","24.981","16002","0.840","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934133","2020/6/14","15:09:38","268350","KHz","9035","103.819","1.656","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934134","2020/6/14","15:37:49","266950","KHz","3481","145.665","15.291","14145","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934135","2020/6/14","15:38:19","266950","KHz","3516","143.870","13.306","15148","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934136","2020/6/14","15:37:36","266950","KHz","3530","130.016","25.816","11216","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934137","2020/6/14","15:38:01","266950","KHz","3531","129.900","25.893","11220","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934138","2020/6/14","15:37:34","266950","KHz","3533","146.480","14.025","14721","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934139","2020/6/14","15:38:09","266950","KHz","3533","146.480","14.018","14721","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934140","2020/6/14","15:38:00","266950","KHz","3534","104.163","1.397","24987","0.760","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934141","2020/6/14","15:09:40","268350","KHz","9035","103.836","1.654","1000","0.990","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934142","2020/6/14","15:09:44","268350","KHz","9979","130.049","25.879","9001","0.910","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934143","2020/6/14","15:10:11","268350","KHz","9985","127.427","25.566","20003","0.800","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934144","2020/6/14","15:38:00","252050","KHz","1513","127.330","28.964","10673","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934145","2020/6/14","15:38:11","252050","KHz","1522","146.470","14.029","14729","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934146","2020/6/14","15:37:35","252050","KHz","1546","145.980","14.319","14566","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934147","2020/6/14","15:38:08","268350","KHz","3076","105.841","3.837","21791","0.790","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934148","2020/6/14","15:37:11","268350","KHz","3077","129.983","25.711","11218","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934149","2020/6/14","15:36:47","268350","KHz","3104","127.323","25.520","11262","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934150","2020/6/14","15:36:48","268350","KHz","3105","136.955","31.211","10200","0.900","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934151","2020/6/14","15:38:13","268350","KHz","3115","143.867","13.302","15138","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934152","2020/6/14","15:37:46","268350","KHz","3117","144.439","13.572","14968","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934153","2020/6/14","15:38:11","268350","KHz","3131","104.141","1.025","25646","0.750","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934154","2020/6/14","15:37:02","268350","KHz","3133","146.479","14.049","14645","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934155","2020/6/14","15:37:36","252050","KHz","9996","145.981","14.260","15002","0.850","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934156","2020/6/14","15:35:56","266950","KHz","9972","130.044","25.798","3000","0.970","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934157","2020/6/14","15:39:07","252050","KHz","1513","127.335","28.965","10709","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934158","2020/6/14","15:39:09","252050","KHz","1522","146.478","14.097","14770","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934159","2020/6/14","15:39:19","252050","KHz","1546","145.990","14.358","14668","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9613","Hz","25258","44637","40892"
"934160","2020/6/14","15:39:20","256950","KHz","933","127.312","25.646","13137","0.870","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9586","Hz","23467","44637","40892"
"934161","2020/6/14","15:39:07","256950","KHz","935","127.287","28.985","12182","0.880","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934162","2020/6/14","15:38:49","266950","KHz","3481","145.659","15.234","14235","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934163","2020/6/14","15:39:07","266950","KHz","3489","145.976","14.207","14698","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934164","2020/6/14","15:39:50","266950","KHz","3516","143.867","13.251","15289","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19206","Hz","25258","44637","40892"
"934165","2020/6/14","15:38:33","266950","KHz","3530","130.016","25.794","11302","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934166","2020/6/14","15:39:37","266950","KHz","3530","130.013","25.778","11302","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934167","2020/6/14","15:39:02","266950","KHz","3531","129.898","25.863","11264","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934168","2020/6/14","15:39:00","266950","KHz","3534","104.169","1.364","25277","0.750","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934169","2020/6/14","15:38:45","252050","KHz","9971","127.008","37.155","2000","0.980","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934170","2020/6/14","15:37:26","266950","KHz","9972","130.040","25.700","19003","0.810","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934171","2020/6/14","15:37:53","266950","KHz","9036","104.207","1.290","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934172","2020/6/14","15:39:34","252050","KHz","1513","127.331","28.937","10730","0.900","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934173","2020/6/14","15:39:45","252050","KHz","1522","146.475","14.039","14843","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934174","2020/6/14","15:39:37","252050","KHz","1546","145.990","14.283","14765","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934175","2020/6/14","15:40:12","252050","KHz","1546","145.992","14.273","14765","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934176","2020/6/14","15:40:13","268350","KHz","3076","105.849","3.807","22215","0.780","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934177","2020/6/14","15:38:49","268350","KHz","3104","127.321","25.501","11346","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934178","2020/6/14","15:39:50","268350","KHz","3117","144.430","13.472","15171","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934179","2020/6/14","15:38:33","268350","KHz","3127","146.125","13.803","14879","0.860","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934180","2020/6/14","15:40:17","268350","KHz","3131","104.157","1.061","26095","0.740","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934181","2020/6/14","15:38:02","266950","KHz","9972","129.900","25.817","13002","0.870","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934182","2020/6/14","15:38:01","266950","KHz","9036","104.208","1.296","8001","0.920","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934183","2020/6/14","15:40:09","266950","KHz","3489","145.988","14.245","14859","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934184","2020/6/14","15:41:14","266950","KHz","3489","145.988","14.245","14859","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934185","2020/6/14","15:40:44","266950","KHz","3516","143.868","13.305","15338","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934186","2020/6/14","15:41:11","266950","KHz","3531","129.888","25.821","11360","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934187","2020/6/14","15:41:12","266950","KHz","3533","146.472","14.022","14949","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934188","2020/6/14","15:40:05","266950","KHz","3534","104.171","1.230","25995","0.750","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934189","2020/6/14","15:41:07","266950","KHz","3534","104.175","1.228","25995","0.750","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934190","2020/6/14","15:10:16","268350","KHz","9985","127.428","25.605","12002","0.880","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934191","2020/6/14","15:10:53","268350","KHz","9979","130.139","25.812","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934192","2020/6/14","15:14:04","268350","KHz","9021","105.984","4.012","15002","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934193","2020/6/14","15:40:31","268350","KHz","3085","135.131","25.237","11407","0.890","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934194","2020/6/14","15:40:49","268350","KHz","3105","136.959","31.247","10322","0.900","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934195","2020/6/14","15:40:41","268350","KHz","3127","146.127","13.795","15038","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934196","2020/6/14","15:41:18","268350","KHz","3133","146.464","13.948","15001","0.850","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","9586","Hz","25258","44637","40892"
"934197","2020/6/14","15:14:21","268350","KHz","9979","130.137","25.802","17003","0.830","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934198","2020/6/14","15:17:21","268350","KHz","9051","144.443","13.341","20003","0.800","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934199","2020/6/14","15:40:46","252050","KHz","1522","146.467","13.969","14950","0.860","0.000","0.000","293050","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934200","2020/6/14","15:39:44","268250","KHz","353","127.337","28.756","12395","0.880","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9586","Hz","23467","44637","40892"
"934201","2020/6/14","15:40:12","268250","KHz","353","127.336","28.738","12395","0.880","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934202","2020/6/14","15:41:50","268250","KHz","353","127.331","28.751","12395","0.880","0.000","0.000","309250","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934203","2020/6/14","15:42:03","266950","KHz","3481","145.682","15.388","14375","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934204","2020/6/14","15:18:20","268350","KHz","9035","104.142","1.430","2000","0.980","0.000","0.000","309350","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934205","2020/6/14","15:42:17","266950","KHz","3489","146.010","14.307","14896","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934206","2020/6/14","15:42:16","266950","KHz","3516","143.888","13.380","15413","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
"934207","2020/6/14","15:41:49","266950","KHz","3530","129.995","25.745","11400","0.890","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934208","2020/6/14","15:41:38","266950","KHz","3533","146.485","14.094","14941","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934209","2020/6/14","15:42:14","266950","KHz","3534","104.179","1.224","26266","0.740","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934210","2020/6/14","15:40:20","256950","KHz","933","127.307","25.644","13317","0.870","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934211","2020/6/14","15:42:01","256950","KHz","933","127.305","25.639","13317","0.870","0.000","0.000","297950","KHz","TD","未知","未知","25000","Hz","9600","Hz","23467","44637","40892"
"934212","2020/6/14","15:39:03","266950","KHz","9972","130.037","25.718","18003","0.820","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934213","2020/6/14","15:39:55","266950","KHz","9036","104.218","1.366","5001","0.950","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","0","Hz","25258","44637","40892"
"934214","2020/6/14","15:43:04","266950","KHz","3481","145.677","15.208","14511","0.860","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934215","2020/6/14","15:43:20","266950","KHz","3489","145.964","14.180","15045","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","9600","Hz","25258","44637","40892"
"934216","2020/6/14","15:42:31","266950","KHz","3516","143.855","13.233","15512","0.850","0.000","0.000","307950","KHz","TD","未知","未知","25000","Hz","19199","Hz","25258","44637","40892"
